precedingChord,followingChord,partType,frequency
http://purl.org/ontology/mpo/pop_rock_613288_Bmin_177,http://purl.org/ontology/mpo/pop_rock_613288_G_179,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_613288_Bmin_55,http://purl.org/ontology/mpo/pop_rock_613288_G_57,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_613288_G_133,http://purl.org/ontology/mpo/pop_rock_613288_G_135,http://purl.org/ontology/mpo/Solo,2
http://purl.org/ontology/mpo/pop_rock_613288_Bmin_99,http://purl.org/ontology/mpo/pop_rock_613288_G_101,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/soul_604419_D_147,http://purl.org/ontology/mpo/soul_604419_Amin7_149,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/soul_604419_G_165,http://purl.org/ontology/mpo/soul_604419_G_167,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/country_208190_G_220,http://purl.org/ontology/mpo/country_208190_G_222,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/country_208190_G_206,http://purl.org/ontology/mpo/country_208190_D_208,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_208190_G_138,http://purl.org/ontology/mpo/country_208190_D_140,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_208190_G_235,http://purl.org/ontology/mpo/country_208190_G_237,http://purl.org/ontology/mpo/Outro,2
http://purl.org/ontology/mpo/country_35541_G_149,http://purl.org/ontology/mpo/country_35541_Amin_151,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/country_35541_G_77,http://purl.org/ontology/mpo/country_35541_Amin_79,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/country_35541_G_180,http://purl.org/ontology/mpo/country_35541_Amin_182,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/country_35541_G_106,http://purl.org/ontology/mpo/country_35541_Amin_108,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/country_35541_G_209,http://purl.org/ontology/mpo/country_35541_Amin_211,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_173779_G_93,http://purl.org/ontology/mpo/pop_173779_Amin_95,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/pop_173779_G_194,http://purl.org/ontology/mpo/pop_173779_Amin_196,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/pop_195134_Emin_33,http://purl.org/ontology/mpo/pop_195134_G_35,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_195134_Emin_172,http://purl.org/ontology/mpo/pop_195134_G_174,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/jazz_145027_G_43,http://purl.org/ontology/mpo/jazz_145027_Eb_45,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/jazz_145027_Gmin7_8,http://purl.org/ontology/mpo/jazz_145027_Eb_10,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/jazz_145027_G_93,http://purl.org/ontology/mpo/jazz_145027_Bb_95,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/rock_52678_D_211,http://purl.org/ontology/mpo/rock_52678_B_213,http://purl.org/ontology/mpo/Solo,2
http://purl.org/ontology/mpo/metal_342516_Emin_107,http://purl.org/ontology/mpo/metal_342516_G_109,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/metal_342516_Emin_20,http://purl.org/ontology/mpo/metal_342516_G_22,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/metal_342516_Emin_5,http://purl.org/ontology/mpo/metal_342516_G_7,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/metal_342516_Emin_186,http://purl.org/ontology/mpo/metal_342516_D_188,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/metal_342516_Emin_92,http://purl.org/ontology/mpo/metal_342516_G_94,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_340919_G_72,http://purl.org/ontology/mpo/pop_340919_G_74,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/pop_340919_G_7,http://purl.org/ontology/mpo/pop_340919_G_9,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/pop_340919_G_137,http://purl.org/ontology/mpo/pop_340919_G_139,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/pop_623332_Bb_49,http://purl.org/ontology/mpo/pop_623332_Fmin_51,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/country_286882_G_27,http://purl.org/ontology/mpo/country_286882_D_29,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/rock_324585_Dmin_268,http://purl.org/ontology/mpo/rock_324585_Dmin_270,http://purl.org/ontology/mpo/Interlude,2
http://purl.org/ontology/mpo/country_642175_Emin_156,http://purl.org/ontology/mpo/country_642175_D_158,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/country_642175_Emin7_179,http://purl.org/ontology/mpo/country_642175_D_181,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_71240_Amin_55,http://purl.org/ontology/mpo/pop_rock_71240_G_57,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_71240_Amin_45,http://purl.org/ontology/mpo/pop_rock_71240_G_47,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_71240_Amin_10,http://purl.org/ontology/mpo/pop_rock_71240_G_12,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/rap_316908_Gmaj7_94,http://purl.org/ontology/mpo/rap_316908_Bmin7_96,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/alternative_131528_Amin7_178,http://purl.org/ontology/mpo/alternative_131528_Amin_180,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/alternative_131528_Emin_53,http://purl.org/ontology/mpo/alternative_131528_Amin_55,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/alternative_131528_Emin_183,http://purl.org/ontology/mpo/alternative_131528_Amin_185,http://purl.org/ontology/mpo/Outro,2
http://purl.org/ontology/mpo/punk_209742_F_23,http://purl.org/ontology/mpo/punk_209742_Dmin_25,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/country_188571_F_36,http://purl.org/ontology/mpo/country_188571_F_38,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/metal_367736_Emin_119,http://purl.org/ontology/mpo/metal_367736_Emin_121,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/metal_367736_Emin_71,http://purl.org/ontology/mpo/metal_367736_Emin_73,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/metal_358426_Cmin_150,http://purl.org/ontology/mpo/metal_358426_Db_152,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/metal_358426_Cmin_214,http://purl.org/ontology/mpo/metal_358426_Db_216,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/electronic_636089_G_25,http://purl.org/ontology/mpo/electronic_636089_Amin_27,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/electronic_636089_G_41,http://purl.org/ontology/mpo/electronic_636089_G_43,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/electronic_636089_G_68,http://purl.org/ontology/mpo/electronic_636089_Amin_70,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/electronic_636089_G_99,http://purl.org/ontology/mpo/electronic_636089_G_101,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_57646_Amin_95,http://purl.org/ontology/mpo/pop_rock_57646_G_97,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/pop_rock_57646_Emin_72,http://purl.org/ontology/mpo/pop_rock_57646_Emin_74,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_57646_Emin_33,http://purl.org/ontology/mpo/pop_rock_57646_Emin_35,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/country_246768_G_133,http://purl.org/ontology/mpo/country_246768_G_135,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_246768_G_31,http://purl.org/ontology/mpo/country_246768_G_33,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_246768_G_207,http://purl.org/ontology/mpo/country_246768_G_209,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/country_246768_G_165,http://purl.org/ontology/mpo/country_246768_G_167,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/metal_637828_A_172,http://purl.org/ontology/mpo/metal_637828_D_174,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_274630_F_170,http://purl.org/ontology/mpo/pop_rock_274630_G_172,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_274630_F_50,http://purl.org/ontology/mpo/pop_rock_274630_G_52,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_274630_F_116,http://purl.org/ontology/mpo/pop_rock_274630_G_118,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_274630_F_177,http://purl.org/ontology/mpo/pop_rock_274630_G_179,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_16854_G_23,http://purl.org/ontology/mpo/pop_rock_16854_G_25,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_16854_G_50,http://purl.org/ontology/mpo/pop_rock_16854_G_52,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_16854_G_185,http://purl.org/ontology/mpo/pop_rock_16854_G_187,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_16854_G_77,http://purl.org/ontology/mpo/pop_rock_16854_G_79,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_16854_G_104,http://purl.org/ontology/mpo/pop_rock_16854_G_106,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_16854_G_158,http://purl.org/ontology/mpo/pop_rock_16854_G_160,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_16854_G_131,http://purl.org/ontology/mpo/pop_rock_16854_G_133,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/reggae_129457_G_88,http://purl.org/ontology/mpo/reggae_129457_F_90,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/reggae_129457_G_119,http://purl.org/ontology/mpo/reggae_129457_F_121,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/reggae_129457_G_45,http://purl.org/ontology/mpo/reggae_129457_F_47,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_266_Emin_158,http://purl.org/ontology/mpo/pop_rock_266_Amin_160,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_266_Emin_61,http://purl.org/ontology/mpo/pop_rock_266_D_63,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_266_Emin_104,http://purl.org/ontology/mpo/pop_rock_266_Amin_106,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/pop_rock_266_Emin_111,http://purl.org/ontology/mpo/pop_rock_266_Amin_113,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/alternative_124649_Amin_13,http://purl.org/ontology/mpo/alternative_124649_Amin_15,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/alternative_124649_Amin_55,http://purl.org/ontology/mpo/alternative_124649_Amin_57,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/alternative_124649_G_66,http://purl.org/ontology/mpo/alternative_124649_Amin_68,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/punk_609065_D_36,http://purl.org/ontology/mpo/punk_609065_Amin_38,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/punk_609065_F_189,http://purl.org/ontology/mpo/punk_609065_Amin_191,http://purl.org/ontology/mpo/Outro,2
http://purl.org/ontology/mpo/punk_609065_D_12,http://purl.org/ontology/mpo/punk_609065_Amin_14,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/punk_609065_D_48,http://purl.org/ontology/mpo/punk_609065_Amin_50,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/punk_609065_D_72,http://purl.org/ontology/mpo/punk_609065_Amin_74,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/punk_609065_D_132,http://purl.org/ontology/mpo/punk_609065_Amin_134,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/punk_609065_D_120,http://purl.org/ontology/mpo/punk_609065_Amin_122,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/punk_609065_D_24,http://purl.org/ontology/mpo/punk_609065_Amin_26,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/punk_609065_D_60,http://purl.org/ontology/mpo/punk_609065_Amin_62,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/punk_609065_D_96,http://purl.org/ontology/mpo/punk_609065_Amin_98,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/punk_609065_D_144,http://purl.org/ontology/mpo/punk_609065_Amin_146,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/punk_609065_D_108,http://purl.org/ontology/mpo/punk_609065_Amin_110,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/punk_609065_D_156,http://purl.org/ontology/mpo/punk_609065_Amin_158,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/punk_609065_D_84,http://purl.org/ontology/mpo/punk_609065_Amin_86,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/punk_338905_F_163,http://purl.org/ontology/mpo/punk_338905_G_165,http://purl.org/ontology/mpo/Solo,2
http://purl.org/ontology/mpo/punk_338905_G_169,http://purl.org/ontology/mpo/punk_338905_F_171,http://purl.org/ontology/mpo/Outro,2
http://purl.org/ontology/mpo/punk_338905_F_3,http://purl.org/ontology/mpo/punk_338905_G_5,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/jazz_158943_F_58,http://purl.org/ontology/mpo/jazz_158943_G_60,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/jazz_158943_F_77,http://purl.org/ontology/mpo/jazz_158943_D_79,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/jazz_158943_F_38,http://purl.org/ontology/mpo/jazz_158943_D_40,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/jazz_158943_F_19,http://purl.org/ontology/mpo/jazz_158943_G_21,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/punk_127550_A_173,http://purl.org/ontology/mpo/punk_127550_Emin_175,http://purl.org/ontology/mpo/Interlude,2
http://purl.org/ontology/mpo/punk_60711_Amin_97,http://purl.org/ontology/mpo/punk_60711_D_99,http://purl.org/ontology/mpo/Interlude,2
http://purl.org/ontology/mpo/punk_202264_G_75,http://purl.org/ontology/mpo/punk_202264_G_77,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/punk_202264_G_34,http://purl.org/ontology/mpo/punk_202264_G_36,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/punk_202264_G_116,http://purl.org/ontology/mpo/punk_202264_G_118,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/jazz_10658_Amin_101,http://purl.org/ontology/mpo/jazz_10658_D_103,http://purl.org/ontology/mpo/Solo,2
http://purl.org/ontology/mpo/electronic_25862_D_7,http://purl.org/ontology/mpo/electronic_25862_Amin_9,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/electronic_7491_F_103,http://purl.org/ontology/mpo/electronic_7491_G_105,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/electronic_7491_G_105,http://purl.org/ontology/mpo/electronic_7491_F_107,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/electronic_7491_F_69,http://purl.org/ontology/mpo/electronic_7491_G_71,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/electronic_7491_G_31,http://purl.org/ontology/mpo/electronic_7491_F_33,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/electronic_7491_G_71,http://purl.org/ontology/mpo/electronic_7491_F_73,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/electronic_7491_F_29,http://purl.org/ontology/mpo/electronic_7491_G_31,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/reggae_65696_F_22,http://purl.org/ontology/mpo/reggae_65696_F_24,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/reggae_65696_F_76,http://purl.org/ontology/mpo/reggae_65696_F_78,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/reggae_65696_F_104,http://purl.org/ontology/mpo/reggae_65696_F_106,http://purl.org/ontology/mpo/Instrumental,2
http://purl.org/ontology/mpo/reggae_65696_F_42,http://purl.org/ontology/mpo/reggae_65696_F_44,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/reggae_65696_F_110,http://purl.org/ontology/mpo/reggae_65696_F_112,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/rap_288711_Dmin_29,http://purl.org/ontology/mpo/rap_288711_F_31,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/rap_288711_Dmin_132,http://purl.org/ontology/mpo/rap_288711_F_134,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/rap_288711_Dmin_77,http://purl.org/ontology/mpo/rap_288711_F_79,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/reggae_71058_Amin7_42,http://purl.org/ontology/mpo/reggae_71058_G_44,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/electronic_290356_Emin_49,http://purl.org/ontology/mpo/electronic_290356_G_51,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/electronic_290356_G_86,http://purl.org/ontology/mpo/electronic_290356_D_88,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/electronic_290356_G_82,http://purl.org/ontology/mpo/electronic_290356_D_84,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/country_192667_F_146,http://purl.org/ontology/mpo/country_192667_G_148,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/country_192667_F_89,http://purl.org/ontology/mpo/country_192667_G_91,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/reggae_153359_Amin_13,http://purl.org/ontology/mpo/reggae_153359_F_15,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/reggae_153359_Amin_95,http://purl.org/ontology/mpo/reggae_153359_G_97,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/reggae_153359_Amin_65,http://purl.org/ontology/mpo/reggae_153359_G_67,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/reggae_153359_Amin_31,http://purl.org/ontology/mpo/reggae_153359_G_33,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/reggae_153359_Amin_129,http://purl.org/ontology/mpo/reggae_153359_G_131,http://purl.org/ontology/mpo/Chorus,2
http://purl.org/ontology/mpo/rap_31839_Amin_84,http://purl.org/ontology/mpo/rap_31839_G_86,http://purl.org/ontology/mpo/Verse,2
http://purl.org/ontology/mpo/reggae_137942_G_4,http://purl.org/ontology/mpo/reggae_137942_Amin_6,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/rap_7630_Emin_161,http://purl.org/ontology/mpo/rap_7630_Emin_163,http://purl.org/ontology/mpo/Outro,2
http://purl.org/ontology/mpo/rap_7630_Emin_3,http://purl.org/ontology/mpo/rap_7630_Emin_5,http://purl.org/ontology/mpo/Intro,2
http://purl.org/ontology/mpo/rap_7630_Emin_123,http://purl.org/ontology/mpo/rap_7630_Emin_125,http://purl.org/ontology/mpo/Bridge,2
http://purl.org/ontology/mpo/rap_368373_B_145,http://purl.org/ontology/mpo/rap_368373_Amin_147,http://purl.org/ontology/mpo/Bridge,2
